meter_id,anomaly_score,investigation_flag,theft_risk_pct,priority_tier,priority_tier_order,recommended_action,expected_kwh,actual_kwh,consumption_deviation_pct,feeder_id,cnc,substation_id,substation_name,confirmed_incidents_nearby_12mo,estimated_monthly_loss_rand,top_reasons
M05473,8.3,0,14.4,low,1,No action required,160.1,157.7,1.4990630855715215,F141,Xihoko,SS-XHK-02,Xihoko Substation 2,1,6.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low night_usage_ratio"
M06531,7.3,0,14.4,low,1,No action required,130.2,110.3,15.284178187403988,F394,Politsi,SS-PLT-02,Politsi Substation 2,1,52.0,"low zero_consumption_days_90d, low night_usage_ratio, low feed_vs_declared_ratio"
M00139,8.7,0,14.4,low,1,No action required,107.2,104.6,2.425373134328366,F348,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,0,7.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M02320,3.5,0,14.4,low,1,No action required,116.1,125.1,-7.751937984496124,F209,Tzaneen,SS-TZN-02,Tzaneen Substation 2,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M02289,7.8,0,14.4,low,1,No action required,143.3,112.0,21.84228890439638,F251,Tzaneen,SS-TZN-02,Tzaneen Substation 2,0,81.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M02749,4.1,0,14.4,low,1,No action required,120.1,126.2,-5.079100749375528,F061,Lenyenye,SS-LNY-01,Lenyenye Substation 1,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M00484,3.7,0,14.4,low,1,No action required,99.1,107.1,-8.072653884964682,F487,Politsi,SS-PLT-02,Politsi Substation 2,4,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M04490,3.8,0,14.4,low,1,No action required,104.2,103.5,0.6717850287907896,F429,Tzaneen,SS-TZN-01,Tzaneen Substation 1,3,2.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M06628,6.3,0,14.4,low,1,No action required,148.5,145.8,1.8181818181818103,F416,Tzaneen,SS-TZN-03,Tzaneen Substation 3,0,7.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M06335,10.1,0,14.4,low,1,No action required,110.6,97.4,11.93490054249547,F057,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,3,34.0,"low feed_vs_declared_ratio, low pct_drop_recent, low night_usage_ratio"
M05166,5.8,0,14.4,low,1,No action required,125.4,111.9,10.765550239234448,F194,Tzaneen,SS-TZN-01,Tzaneen Substation 1,2,35.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07742,4.9,0,14.4,low,1,No action required,107.7,98.8,8.263695450324981,F308,Xihoko,SS-XHK-01,Xihoko Substation 1,2,23.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05194,2.7,0,14.4,low,1,No action required,97.2,108.5,-11.625514403292177,F472,Lenyenye,SS-LNY-01,Lenyenye Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00891,8.0,0,14.4,low,1,No action required,153.0,133.1,13.006535947712422,F397,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,0,52.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05669,7.6,0,14.4,low,1,No action required,155.7,155.9,-0.12845215157354983,F412,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low night_usage_ratio"
M00712,10.9,0,14.4,low,1,No action required,70.7,80.8,-14.285714285714276,F393,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09501,6.0,0,14.4,low,1,No action required,126.8,132.3,-4.337539432176667,F037,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03034,5.1,0,14.4,low,1,No action required,147.9,138.9,6.085192697768763,F347,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,2,23.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03039,8.0,0,14.4,low,1,No action required,65.0,78.7,-21.07692307692308,F482,Politsi,SS-PLT-02,Politsi Substation 2,5,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M01852,12.3,0,14.4,low,1,No action required,163.7,197.6,-20.708613317043376,F203,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M06684,10.7,0,14.4,low,1,No action required,116.7,104.8,10.197086546700946,F480,Xihoko,SS-XHK-01,Xihoko Substation 1,0,31.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01400,8.1,0,14.4,low,1,No action required,188.0,175.4,6.702127659574465,F082,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,33.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05564,7.6,0,14.4,low,1,No action required,155.9,151.1,3.078896728672233,F024,Tzaneen,SS-TZN-02,Tzaneen Substation 2,1,12.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M01939,16.4,0,14.4,low,1,No action required,53.8,46.5,13.56877323420074,F159,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,5,19.0,"low zero_consumption_days_90d, low night_usage_ratio, low feed_vs_declared_ratio"
M05634,3.3,0,14.4,low,1,No action required,106.8,112.9,-5.711610486891394,F128,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05917,15.1,0,14.4,low,1,No action required,43.4,49.7,-14.516129032258075,F322,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M02164,2.3,0,14.4,low,1,No action required,90.5,89.6,0.9944751381215533,F041,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,3,2.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09716,21.6,0,14.4,low,1,No action required,42.1,43.4,-3.087885985748212,F024,Tzaneen,SS-TZN-02,Tzaneen Substation 2,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03002,8.2,0,14.4,low,1,No action required,127.6,118.9,6.8181818181818095,F324,Bolobedu,SS-BLB-02,Bolobedu Substation 2,2,23.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M07981,10.7,0,14.4,low,1,No action required,179.9,203.9,-13.340744858254586,F132,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05288,4.2,0,14.4,low,1,No action required,83.3,78.6,5.642256902761108,F024,Tzaneen,SS-TZN-02,Tzaneen Substation 2,2,12.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M02571,10.8,0,14.4,low,1,No action required,98.3,83.8,14.750762970498474,F467,Tzaneen,SS-TZN-01,Tzaneen Substation 1,2,38.0,"low zero_consumption_days_90d, low night_usage_ratio, low feed_vs_declared_ratio"
M07290,6.2,0,14.4,low,1,No action required,123.1,120.8,1.868399675060924,F268,Bolobedu,SS-BLB-01,Bolobedu Substation 1,3,6.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09788,8.3,0,14.4,low,1,No action required,80.1,82.8,-3.370786516853937,F453,Lenyenye,SS-LNY-02,Lenyenye Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04556,3.7,0,14.4,low,1,No action required,129.8,126.5,2.5423728813559405,F057,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,2,9.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04559,4.3,0,14.4,low,1,No action required,104.0,87.9,15.480769230769226,F232,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,3,42.0,"low zero_consumption_days_90d, low pct_drop_recent, low feed_vs_declared_ratio"
M01901,4.7,0,14.4,low,1,No action required,95.2,87.5,8.08823529411765,F373,Tzaneen,SS-TZN-03,Tzaneen Substation 3,2,20.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04877,4.8,0,14.4,low,1,No action required,79.4,79.8,-0.5037783375314754,F439,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M01218,3.1,0,14.4,low,1,No action required,127.6,111.5,12.617554858934167,F216,Bolobedu,SS-BLB-01,Bolobedu Substation 1,4,42.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08463,8.7,0,14.4,low,1,No action required,163.2,147.7,9.497549019607844,F234,Politsi,SS-PLT-03,Politsi Substation 3,0,40.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M04228,3.2,0,14.4,low,1,No action required,107.3,101.0,5.871388630009317,F009,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,16.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09708,18.7,0,14.4,low,1,No action required,43.1,61.5,-42.69141531322505,F413,Lenyenye,SS-LNY-01,Lenyenye Substation 1,0,0.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M00310,6.8,0,14.4,low,1,No action required,132.7,128.1,3.466465712132626,F324,Bolobedu,SS-BLB-02,Bolobedu Substation 2,1,12.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M00294,4.5,0,14.4,low,1,No action required,124.7,131.6,-5.533279871692054,F467,Tzaneen,SS-TZN-01,Tzaneen Substation 1,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M00274,3.6,0,14.4,low,1,No action required,90.8,87.0,4.1850220264317155,F005,Xihoko,SS-XHK-01,Xihoko Substation 1,1,10.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04224,10.4,0,14.4,low,1,No action required,150.0,155.4,-3.600000000000004,F478,Lenyenye,SS-LNY-02,Lenyenye Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M07144,4.9,0,14.4,low,1,No action required,99.6,93.1,6.526104417670683,F297,Tzaneen,SS-TZN-01,Tzaneen Substation 1,2,17.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02241,7.8,0,14.4,low,1,No action required,160.6,151.3,5.790784557907836,F324,Bolobedu,SS-BLB-02,Bolobedu Substation 2,4,24.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M02246,9.6,0,14.4,low,1,No action required,178.5,186.8,-4.649859943977598,F357,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M04252,10.9,0,14.4,low,1,No action required,155.6,151.8,2.4421593830334083,F133,Lenyenye,SS-LNY-01,Lenyenye Substation 1,0,10.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08416,4.1,0,14.4,low,1,No action required,89.8,85.3,5.011135857461025,F138,Tzaneen,SS-TZN-01,Tzaneen Substation 1,5,12.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00199,7.0,0,14.4,low,1,No action required,156.3,162.7,-4.09468969929621,F255,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09386,6.6,0,14.4,low,1,No action required,91.7,95.0,-3.5986913849509237,F398,Politsi,SS-PLT-03,Politsi Substation 3,0,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low night_usage_ratio"
M09989,8.3,0,14.4,low,1,No action required,173.4,160.7,7.324106113033459,F434,Politsi,SS-PLT-01,Politsi Substation 1,4,33.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M04048,4.0,0,14.4,low,1,No action required,112.4,114.8,-2.135231316725971,F327,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,3,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M06362,10.9,0,14.4,low,1,No action required,161.5,138.1,14.489164086687309,F082,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,2,61.0,"low zero_consumption_days_90d, low night_usage_ratio, low feed_vs_declared_ratio"
M00752,9.0,0,14.4,low,1,No action required,125.2,132.0,-5.431309904153352,F009,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03603,10.8,0,14.4,low,1,No action required,73.7,66.6,9.633649932157407,F250,Politsi,SS-PLT-03,Politsi Substation 3,3,18.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01690,11.6,0,14.4,low,1,No action required,86.5,82.0,5.202312138728324,F202,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,3,12.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03108,9.2,0,14.4,low,1,No action required,115.0,105.5,8.26086956521739,F318,Tzaneen,SS-TZN-03,Tzaneen Substation 3,0,25.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M00616,6.1,0,14.4,low,1,No action required,145.7,153.6,-5.422100205902543,F263,Lenyenye,SS-LNY-03,Lenyenye Substation 3,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M08869,5.0,0,14.4,low,1,No action required,98.7,97.2,1.5197568389057752,F048,Xihoko,SS-XHK-02,Xihoko Substation 2,0,4.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01578,8.4,0,14.4,low,1,No action required,85.8,84.9,1.0489510489510392,F476,Tzaneen,SS-TZN-02,Tzaneen Substation 2,2,2.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09393,4.2,0,14.4,low,1,No action required,142.6,145.8,-2.244039270687249,F223,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09405,9.8,0,14.4,low,1,No action required,103.9,112.3,-8.084696823869097,F481,Politsi,SS-PLT-01,Politsi Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05254,5.1,0,14.4,low,1,No action required,134.9,131.1,2.8169014084507125,F062,Bolobedu,SS-BLB-01,Bolobedu Substation 1,2,10.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M08061,2.0,0,14.4,low,1,No action required,138.1,138.0,0.07241129616219719,F133,Lenyenye,SS-LNY-01,Lenyenye Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02816,7.6,0,14.4,low,1,No action required,155.4,153.9,0.9652509652509652,F410,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,2,4.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03789,3.9,0,14.4,low,1,No action required,145.1,123.4,14.955203308063398,F315,Politsi,SS-PLT-03,Politsi Substation 3,2,56.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M02787,10.7,0,14.4,low,1,No action required,176.6,168.3,4.699886749716865,F277,Xihoko,SS-XHK-02,Xihoko Substation 2,0,22.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00045,8.7,0,14.4,low,1,No action required,67.6,90.1,-33.28402366863906,F495,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00811,7.5,0,14.4,low,1,No action required,121.0,109.6,9.421487603305788,F476,Tzaneen,SS-TZN-02,Tzaneen Substation 2,3,30.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05798,9.7,0,14.3,low,1,No action required,149.5,181.7,-21.538461538461533,F472,Lenyenye,SS-LNY-01,Lenyenye Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05241,1.8,0,14.3,low,1,No action required,86.5,82.3,4.855491329479772,F409,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,3,11.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02800,6.9,0,14.3,low,1,No action required,85.6,92.7,-8.294392523364497,F126,Bolobedu,SS-BLB-01,Bolobedu Substation 1,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low night_usage_ratio"
M02794,4.9,0,14.3,low,1,No action required,108.6,106.0,2.3941068139963115,F068,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,0,7.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04755,4.8,0,14.3,low,1,No action required,111.3,121.8,-9.433962264150944,F020,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,2,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M06247,9.4,0,14.3,low,1,No action required,171.2,189.9,-10.922897196261692,F258,Xihoko,SS-XHK-01,Xihoko Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05502,9.4,0,14.3,low,1,No action required,135.8,132.0,2.79823269513992,F082,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,10.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M01642,8.7,0,14.3,low,1,No action required,75.2,79.2,-5.319148936170213,F369,Xihoko,SS-XHK-03,Xihoko Substation 3,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M06312,4.8,0,14.3,low,1,No action required,95.5,93.2,2.4083769633507823,F471,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,2,6.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09463,22.5,0,14.3,low,1,No action required,54.8,43.4,20.802919708029197,F199,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,0,30.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M04047,6.7,0,14.3,low,1,No action required,124.3,141.2,-13.59613837489943,F391,Politsi,SS-PLT-01,Politsi Substation 1,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03816,14.7,0,14.3,low,1,No action required,97.6,74.7,23.463114754098353,F473,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,0,60.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M03016,12.0,0,14.3,low,1,No action required,110.0,108.5,1.3636363636363635,F333,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,3,4.0,"low feed_vs_declared_ratio, low pct_drop_recent, low night_usage_ratio"
M00214,17.2,0,14.3,low,1,No action required,54.4,62.0,-13.970588235294121,F110,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,4,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M00209,13.9,0,14.3,low,1,No action required,68.9,73.4,-6.53120464441219,F285,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M04223,6.7,0,14.3,low,1,No action required,169.4,174.5,-3.010625737898462,F372,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00319,16.6,0,14.3,low,1,No action required,72.6,56.4,22.314049586776854,F397,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,1,42.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M02663,3.4,0,14.3,low,1,No action required,103.6,112.0,-8.108108108108114,F006,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,4,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M02998,11.1,0,14.3,low,1,No action required,83.9,69.7,16.92491060786651,F281,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,0,37.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M07123,11.6,0,14.3,low,1,No action required,202.0,206.0,-1.9801980198019802,F351,Politsi,SS-PLT-02,Politsi Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04240,7.0,0,14.3,low,1,No action required,162.2,165.2,-1.8495684340320593,F180,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04270,3.3,0,14.3,low,1,No action required,135.0,130.3,3.481481481481473,F435,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,2,12.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04872,6.8,0,14.3,low,1,No action required,88.3,76.7,13.1370328425821,F428,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,1,30.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M04869,3.8,0,14.3,low,1,No action required,89.7,85.9,4.236343366778146,F146,Lenyenye,SS-LNY-02,Lenyenye Substation 2,3,10.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08982,5.8,0,14.3,low,1,No action required,103.8,98.5,5.105973025048167,F332,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,0,14.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M01424,9.5,0,14.3,low,1,No action required,119.0,104.6,12.100840336134459,F478,Lenyenye,SS-LNY-02,Lenyenye Substation 2,0,37.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03865,9.4,0,14.3,low,1,No action required,89.5,76.2,14.860335195530725,F029,Lenyenye,SS-LNY-03,Lenyenye Substation 3,5,35.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M03885,4.6,0,14.3,low,1,No action required,110.7,113.5,-2.5293586269196,F144,Bolobedu,SS-BLB-02,Bolobedu Substation 2,5,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low night_usage_ratio"
M02703,2.8,0,14.3,low,1,No action required,134.8,119.8,11.12759643916915,F046,Bolobedu,SS-BLB-01,Bolobedu Substation 1,2,39.0,"low zero_consumption_days_90d, low night_usage_ratio, low feed_vs_declared_ratio"
M05389,4.2,0,14.3,low,1,No action required,146.9,142.3,3.1313818924438355,F191,Tzaneen,SS-TZN-03,Tzaneen Substation 3,2,12.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07301,5.9,0,14.3,low,1,No action required,146.8,152.2,-3.6784741144414013,F313,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M06087,7.2,0,14.3,low,1,No action required,181.6,173.9,4.2400881057268665,F046,Bolobedu,SS-BLB-01,Bolobedu Substation 1,1,20.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05716,4.8,0,14.3,low,1,No action required,118.5,130.0,-9.70464135021097,F252,Tzaneen,SS-TZN-01,Tzaneen Substation 1,3,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M02527,5.8,0,14.3,low,1,No action required,176.0,170.1,3.3522727272727306,F330,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,0,15.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02542,14.3,0,14.3,low,1,No action required,71.4,82.5,-15.54621848739495,F278,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M05016,3.5,0,14.3,low,1,No action required,71.3,83.4,-16.970546984572245,F291,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05049,8.5,0,14.3,low,1,No action required,126.2,140.4,-11.251980982567355,F112,Bolobedu,SS-BLB-01,Bolobedu Substation 1,3,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M09891,9.3,0,14.3,low,1,No action required,155.7,162.0,-4.0462427745664815,F306,Lenyenye,SS-LNY-01,Lenyenye Substation 1,0,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M00483,4.0,0,14.3,low,1,No action required,95.9,87.7,8.550573514077167,F283,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,4,21.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M03248,12.4,0,14.3,low,1,No action required,125.2,150.6,-20.287539936102228,F168,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09852,11.0,0,14.3,low,1,No action required,94.4,110.7,-17.26694915254237,F352,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M06045,4.0,0,14.3,low,1,No action required,163.1,160.8,1.41017780502758,F388,Bolobedu,SS-BLB-03,Bolobedu Substation 3,1,6.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00401,11.1,0,14.3,low,1,No action required,93.2,96.9,-3.9699570815450675,F367,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M08663,6.5,0,14.3,low,1,No action required,163.3,140.7,13.839559093692602,F464,Xihoko,SS-XHK-01,Xihoko Substation 1,2,59.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M08966,6.6,0,14.3,low,1,No action required,92.6,103.3,-11.555075593952488,F078,Bolobedu,SS-BLB-02,Bolobedu Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09517,2.0,0,14.3,low,1,No action required,103.5,104.0,-0.4830917874396135,F441,Politsi,SS-PLT-03,Politsi Substation 3,5,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03013,4.7,0,14.3,low,1,No action required,117.8,121.0,-2.716468590831921,F007,Politsi,SS-PLT-01,Politsi Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
